Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_Romance,Genre_Sci-Fi,Genre_Short,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Movie Name,imdbIdimdbId,Imdb Link,Poster,Poster Path,IMDB Score,Year,Poster Content
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,The Three Musketeers,12752,http://www.imdb.com/title/tt12752,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA1OTgzMzcxNF5BMl5BanBnXkFtZTgwODMyNzM2MzE@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\12752.jpg,0.04670349442349265,-1.1354456179297183,a painting of a woman holding a book 
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,The Monster Walks,23236,http://www.imdb.com/title/tt23236,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNDI5MzUwNV5BMl5BanBnXkFtZTgwNjkyMjkyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\23236.jpg,-4.198310552283165,0.7688107890759404,a painting of a man holding a sign 
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Robin Hood,13556,http://www.imdb.com/title/tt13556,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwODY0MTUyM15BMl5BanBnXkFtZTgwNzk4OTcwMjE@._V1_UY268_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\13556.jpg,0.8957063037648236,-0.9623313991110221,a woman with a cartoon character on her arm posing for a picture 
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Laugh, Clown, Laugh",19074,http://www.imdb.com/title/tt19074,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MjEzOTc4Ml5BMl5BanBnXkFtZTgwODU1NDM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\19074.jpg,1.0372067719883797,0.0763539138011554,a man reading a book in front of a sign 
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,The Iron Horse,15016,http://www.imdb.com/title/tt15016,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MTA5Mjk2M15BMl5BanBnXkFtZTgwNzQ1NjkwMjE@._V1_UY268_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\15016.jpg,0.47120489909415814,-0.6161029614736296,a painting of a man riding on top of a fire hydrant 
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Just Pals,11358,http://www.imdb.com/title/tt11358,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTk1NDU4M15BMl5BanBnXkFtZTgwNTE4NDcwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\11358.jpg,-0.5192983784707288,-1.3085598367484146,a painting of a man in a suit and a woman in a dress 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3 Bad Men,17463,http://www.imdb.com/title/tt17463,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWU4MWNkYWEtMjI0OC00MWE1LWJmNjEtNmQ4Yjk1ZWRlNTM3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\17463.jpg,0.8957063037648236,-0.2698745238362371,a man and a woman reading a book together 
2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Count of Monte Cristo,25004,http://www.imdb.com/title/tt25004,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2OTIwMjUxOF5BMl5BanBnXkFtZTgwOTc0ODgwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\25004.jpg,0.8957063037648236,1.1150392267133329,a painting of a man holding a book 
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Four Sons,18909,http://www.imdb.com/title/tt18909,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDUwY2FiYTEtNGU3ZC00ZGI0LTkwOWQtNDEzYmI1NTBmMDI0XkEyXkFqcGdeQXVyNTY4NjI2OTA@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18909.jpg,0.1882039626470474,0.0763539138011554,a painting of a man and a woman 
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,Hangman's House,18972,http://www.imdb.com/title/tt18972,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjNiOGU1MmMtMmQwYy00YTVjLTgxZmQtNjQ4NjM0M2Q5ZjcxXkEyXkFqcGdeQXVyMjQ3MTQ1MTg@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18972.jpg,-0.5192983784707288,0.0763539138011554,a book with a picture of a dog on it 
0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Born Reckless,20702,http://www.imdb.com/title/tt20702,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFkYWZhZTYtMmZhNi00ODJmLTllY2YtOGRlNzcyOTI1NWUzXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_UY268_CR79,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\20702.jpg,-2.075803528929836,0.4225823514385479,a painting of a woman and a man 
0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Up the River,21508,http://www.imdb.com/title/tt21508,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGJmYzQ4NWYtM2EwOC00OTJhLWI3MTktMjAwMjAyMzRkYzNiXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\21508.jpg,-1.2268007195885051,0.4225823514385479,a man reading a newspaper while holding a book 
2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Seas Beneath,22353,http://www.imdb.com/title/tt22353,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MzczMzA5OV5BMl5BanBnXkFtZTgwMjM5Nzk5NjE@._V1_UY268_CR9,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22353.jpg,-1.5098016560356147,0.5956965702572441,a young man on a skateboard performing a trick 
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Doctor Bull,23955,http://www.imdb.com/title/tt23955,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTdhMjg4ZGItNWFlYy00MmRlLTlkOTUtYzBiMmZiOWI2NmM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\23955.jpg,-0.5192983784707288,0.9419250078946366,a man in a suit talking on a cell phone 
0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Napoleon,18192,http://www.imdb.com/title/tt18192,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmIxZjg5OWItODY3ZS00NjlmLWFiODYtMGM0ZWQ3OTFkNWUyXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18192.jpg,0.7542058355412689,-0.09676030501754085,a painting of a man holding a book 
0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,The Smiling Lieutenant,22074,http://www.imdb.com/title/tt22074,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjhmZjIxNTgtOGFjNy00ZDVmLThmZDctMzdjYjE1ZjVlYzZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22074.jpg,1.1787072402119343,0.5956965702572441,a painting of a person on a cell phone 
0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,Murders in the Rue Morgue,23249,http://www.imdb.com/title/tt23249,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTExNDQ3MV5BMl5BanBnXkFtZTgwNTk0NDIwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\23249.jpg,-0.8022993149178383,0.7688107890759404,a painting of a man with a cartoon character on his face 
0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,One Hour with You,23303,http://www.imdb.com/title/tt23303,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2RiZmNiYmQtN2ZlZS00OGRkLTg5YWMtMWYwYmE2NTkzZTZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\23303.jpg,0.6127053673177142,0.7688107890759404,a blue and white sign that is on top of a table 
0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,The Iron Mask,20030,http://www.imdb.com/title/tt20030,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjJmM2E3NzktYzk2MS00ODEzLWI2MmItOTJkZjVkMjUzMmNjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\20030.jpg,0.8957063037648236,0.24946813261985165,a painting of a man holding a book 
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pilgrimage,24453,http://www.imdb.com/title/tt24453,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNDEzMTY3OV5BMl5BanBnXkFtZTcwODk3MDU1MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\24453.jpg,0.47120489909415814,0.9419250078946366,a man in a hat and a woman in a hat 
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,The Mark of Zorro,11439,http://www.imdb.com/title/tt11439,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMDc3NjQ0NjBeQTJeQWpwZ15BbWU4MDMxODQ3MDIx._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\11439.jpg,0.47120489909415814,-1.3085598367484146,a painting of a man holding a sword 
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,The Three Musketeers,12752,http://www.imdb.com/title/tt12752,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA1OTgzMzcxNF5BMl5BanBnXkFtZTgwODMyNzM2MzE@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\12752.jpg,0.04670349442349265,-1.1354456179297183,a painting of a woman holding a book 
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Penalty,11565,http://www.imdb.com/title/tt11565,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0NTExNjQzNF5BMl5BanBnXkFtZTgwMjMyMDU4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\11565.jpg,0.7542058355412689,-1.3085598367484146,a painting of a man and a woman 
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West of Zanzibar,19563,http://www.imdb.com/title/tt19563,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwMDQ5NjI0NF5BMl5BanBnXkFtZTgwODMyMDU4MTE@._V1_UY268_CR14,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\19563.jpg,0.6127053673177142,0.0763539138011554,a painting of a man holding a book 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tell It to the Marines,18471,http://www.imdb.com/title/tt18471,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5Njg5ODM1N15BMl5BanBnXkFtZTgwNzAwMjE3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18471.jpg,1.3202077084354904,-0.2698745238362371,a painting of a man with a hat on 
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Unholy Three,16473,http://www.imdb.com/title/tt16473,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NTQwMDg4MV5BMl5BanBnXkFtZTgwODAyMDU4MTE@._V1._CR23.883331298828125,0.5333404541015625,265,396_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\16473.jpg,0.47120489909415814,-0.4429887426549333,a man and woman posing for a picture 
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Unholy Three,21505,http://www.imdb.com/title/tt21505,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxMDM3NjMyNl5BMl5BanBnXkFtZTgwMzUxMDU4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\21505.jpg,-0.2362974420236181,0.4225823514385479,a man in a suit and tie reading a book 
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,London After Midnight,18097,http://www.imdb.com/title/tt18097,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2ODMwMTY4Nl5BMl5BanBnXkFtZTgwNzcwNTM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18097.jpg,0.04670349442349265,-0.09676030501754085,a painting of a man holding a book 
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kurutta ipp̻ji,17048,http://www.imdb.com/title/tt17048,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5ZmZkZDUtZDZhMy00YWRkLTg5NWUtZGFjNjhmMzU3OTZkXkEyXkFqcGdeQXVyNTI4MjEyNzc@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\17048.jpg,0.8957063037648236,-0.2698745238362371,a painting of a person with a tattoo on their face 
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Godless Girl,19935,http://www.imdb.com/title/tt19935,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3ZjIzNDktZmY2MS00MGM0LWIwOGUtMzkyMmQ4ZmViY2UzXkEyXkFqcGdeQXVyNTUyNzA5ODE@._V1_UY268_CR2,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\19935.jpg,0.47120489909415814,0.24946813261985165,a man is reading a book in bed 
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"20,000 Leagues Under the Sea",6333,http://www.imdb.com/title/tt6333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTk3MTIzNV5BMl5BanBnXkFtZTgwNDA5MjAwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\6333.jpg,0.04670349442349265,-2.0010167120231994,a painting of a man and woman on a boat 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Affairs of Anatol,11909,http://www.imdb.com/title/tt11909,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2NkNTI2YzAtMzljNy00MWI1LTlkMGMtZGVhMjkwNzU4ZDcwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\11909.jpg,1.3202077084354904,-1.1354456179297183,"an advertisement for a book called ""the bible"" "
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Great K & A Train Robbery,16939,http://www.imdb.com/title/tt16939,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4OTMyMzMxNl5BMl5BanBnXkFtZTgwMjM3Njk5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\16939.jpg,-0.6607988466942836,-0.2698745238362371,a painting of a man riding on the back of a horse 
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,The Winning of Barbara Worth,17567,http://www.imdb.com/title/tt17567,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDA3MTg2MV5BMl5BanBnXkFtZTcwNDMwMzg4NA@@._V1_UY268_CR3,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\17567.jpg,0.8957063037648236,-0.2698745238362371,a man in a hat and a woman in a hat 
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Gaucho,17918,http://www.imdb.com/title/tt17918,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzOTM0MTc5MTdeQTJeQWpwZ15BbWU4MDkyNDQwMDIx._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\17918.jpg,0.6127053673177142,-0.09676030501754085,a man sitting in front of a picture of a cow 
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Don Q Son of Zorro,15758,http://www.imdb.com/title/tt15758,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNDYyMjEyMl5BMl5BanBnXkFtZTgwNDQyMTM2MTE@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\15758.jpg,0.1882039626470474,-0.4429887426549333,a statue of a man holding a baseball bat 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The Bell Boy,8874,http://www.imdb.com/title/tt8874,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5Mzk5MDc5Nl5BMl5BanBnXkFtZTcwNjg0MDcyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\8874.jpg,-0.2362974420236181,-1.6547882743858071,a man in a suit and tie is reading a book 
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,The Blue Light,22694,http://www.imdb.com/title/tt22694,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM0Njc3OTU2OV5BMl5BanBnXkFtZTcwMTkwMzYzMQ@@._V1._CR0.883331298828125,37.53334045410156,343,462_UY268_CR8,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22694.jpg,-0.09479697380006209,0.7688107890759404,a woman sitting on top of a pile of rocks 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Animal Kingdom,22628,http://www.imdb.com/title/tt22628,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NTI4MDgxOV5BMl5BanBnXkFtZTcwNzk5NzUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22628.jpg,-0.5192983784707288,0.7688107890759404,a woman in a suit talking to a man in a suit 
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Little Giant,24262,http://www.imdb.com/title/tt24262,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODUzMTE0OF5BMl5BanBnXkFtZTgwMjA3MzA5MDE@._V1_UY268_CR9,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\24262.jpg,0.1882039626470474,0.9419250078946366,a man in a suit is reading a book 
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mr. Wu,18179,http://www.imdb.com/title/tt18179,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NzE1MzkzMl5BMl5BanBnXkFtZTgwNTkxMDU4MTE@._V1_UY268_CR12,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\18179.jpg,-0.5192983784707288,-0.09676030501754085,a man talking on a cell phone in front of a sign 
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Blackbird,16655,http://www.imdb.com/title/tt16655,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMTA2NTgwM15BMl5BanBnXkFtZTgwMzYxMDU4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\16655.jpg,-0.2362974420236181,-0.2698745238362371,a painting of a woman holding a surfboard 
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Death Kiss,23935,http://www.imdb.com/title/tt23935,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTYwY2U0ZjItZWNjYS00MjAzLWE5MDAtMmU1MmUzMzY2ZjRlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UY268_CR9,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\23935.jpg,-1.2268007195885051,0.7688107890759404,a painting of a man in a suit and tie 
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Manhattan Melodrama,25464,http://www.imdb.com/title/tt25464,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGRhZWVkZGUtY2FjMi00NjhlLThhNGYtYTY4ZThhMzdkMjg3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\25464.jpg,0.3297044308706034,1.1150392267133329,a woman in a white shirt and a man in a black shirt 
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chandu the Magician,22753,http://www.imdb.com/title/tt22753,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5NDQ0MzY3ODFeQTJeQWpwZ15BbWU4MDU5NTg1NjMx._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22753.jpg,-0.9437997831413943,0.7688107890759404,a painting of a woman holding a book 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dr. Jack,13075,http://www.imdb.com/title/tt13075,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NzMzMzg3OV5BMl5BanBnXkFtZTgwNzgzODYwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\13075.jpg,0.3297044308706034,-0.9623313991110221,a painting of a woman sitting on top of a bed 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,High and Dizzy,11293,http://www.imdb.com/title/tt11293,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0NjcxNDg2OV5BMl5BanBnXkFtZTcwODMzOTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\11293.jpg,0.04670349442349265,-1.3085598367484146,a man and a woman are posing for a picture 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Now or Never,12512,http://www.imdb.com/title/tt12512,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0NjcxNDg2OV5BMl5BanBnXkFtZTcwODMzOTAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\12512.jpg,-0.09479697380006209,-1.1354456179297183,a man and a woman are posing for a picture 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Soup to Nuts,21408,http://www.imdb.com/title/tt21408,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNzM3NjQxNV5BMl5BanBnXkFtZTcwNzMwMjgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\21408.jpg,-1.2268007195885051,0.4225823514385479,a crowd of people standing next to each other 
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The Big Stampede,22681,http://www.imdb.com/title/tt22681,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4OTY2MTIyMV5BMl5BanBnXkFtZTgwMzIzODEyNjE@._V1_UY268_CR9,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22681.jpg,-1.6513021242591706,0.7688107890759404,a magazine cover with a picture of a cat on it 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belle of the Nineties,24873,http://www.imdb.com/title/tt24873,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMTI4MzEyMV5BMl5BanBnXkFtZTgwNjQzNzc5MTE@._V1_UY268_CR3,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\24873.jpg,-0.5192983784707288,1.1150392267133329,a painting of a woman holding a book 
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Avenging Conscience: or 'Thou Shalt Not Kill',3643,http://www.imdb.com/title/tt3643,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQwOTk3MDExOV5BMl5BanBnXkFtZTgwNDY1MTEwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\3643.jpg,-0.09479697380006209,-2.347245149660592,a painting of a man with a hat on his head 
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,His Private Secretary,24124,http://www.imdb.com/title/tt24124,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MzUxMjY1Nl5BMl5BanBnXkFtZTcwNTM2MDc0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\24124.jpg,-1.7928025924827253,0.9419250078946366,a man and a woman looking at a book 
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Black Watch,19699,http://www.imdb.com/title/tt19699,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmYyYTQyMzUtZWI4ZC00ZDJkLWIyNDEtNmE2NDcxZTllZDA1XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\19699.jpg,-0.9437997831413943,0.24946813261985165,a painting of a man with a hat on his head 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Marius,22125,http://www.imdb.com/title/tt22125,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTRhYWJhMDItYTUyMi00YTI5LWI5ODYtY2E1ZTM3NWVkZTgzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR11,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22125.jpg,1.1787072402119343,0.5956965702572441,a book with a picture of a group of people on it 
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fanny,22877,http://www.imdb.com/title/tt22877,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM1NTUwNjQ1Ml5BMl5BanBnXkFtZTgwNDE2OTI3MjE@._V1_UY268_CR8,0,182,268_AL_.jpg",data/SampleMoviePosters/SampleMoviePosters\22877.jpg,1.0372067719883797,0.7688107890759404,a painting of a man and woman on a magazine 
